ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,,,,,,,,,,,,,,,,,,,,,,,,
02M313,M313,"James Baldwin School, The: A School for Expeditionary Learning",310200011313,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Elijah Hawkes,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M316,M316,"Urban Assembly School of Business for Young Women, the",310200011316,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2005,Open,M282,26 BROADWAY,NEW YORK,NY,10004,Patricia Minaya,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M347,M347,The 47 American Sign Language & English Lower School,310200010347,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",Jul 1 2005,Open,M047,223 EAST 23 STREET,MANHATTAN,NY,10010,Rebecca Marshall,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M374,M374,Gramercy Arts High School,310200011374,DOE,General Academic,High school,"09,10,11,12,SE",,Jul 1 2008,Open,M460,40 IRVING PLACE,NEW YORK,NY,10003,Denise DiCarlo,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M376,M376,NYCiSchool,310200011376,DOE,General Academic,High school,"09,10,SE",,Jul 1 2008,Open,M615,131 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,Mary Moss/ Alisa Berger,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M392,M392,MANHATTAN BUSINESS ACADEMY,310200011392,DOE,General Academic,High school,"09,SE",,Jul 1 2009,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Karen Polsonetti,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M393,M393,THE BUSINESS OF SPORTS SCHOOL,310200011393,DOE,Career Technical,High school,"09,SE",,Jul 1 2009,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,Joshua Solomon,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M394,M394,EMMA LAZARUS HIGH SCHOOL,310200011394,DOE,Transfer School,High school,"09,10,11,12",,Jul 1 2009,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,Melody Kellogg,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M397,M397,SPRUCE STREET SCHOOL,310200010397,DOE,General Academic,K-8,0K,,Jul 1 2009,Open,M860,52 CHAMBERS STREET,MANHATTAN,NY,10007,Nancy Harris,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M399,M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,310200011399,DOE,General Academic,High school,"09,SE",,Jul 1 2009,Open,M460,40 IRVING PLACE,NEW YORK,NY,10003,Santiago Mayol,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M400,M400,High School for Environmental Studies,310200011400,DOE,General Academic,High school,"09,10,11,12,SE","08,09,10,11,12",Jun 5 1996,Open,M834,448 WEST 56 STREET,NEW YORK,NY,10019,Shirley H. Matthews,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M407,M407,Institute for Collaborative Education,310200011407,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M475,345 EAST 15TH STREET,MANHATTAN,NY,10003,JOHN PETTINATO,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M408,M408,Professional Performing Arts High School,310200011408,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",Jun 5 1996,Open,M017,328 WEST 48 STREET,MANHATTAN,NY,10036,Keith Ryan,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M411,M411,Baruch College Campus High School,310200011411,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M874,55 EAST 25 STREET,MANHATTAN,NY,10010,Alicia Perez-Katz,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M412,M412,N.Y.C. Lab School for Collaborative Studies,310200010412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,Brooke Jackson,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M413,M413,School of the Future High School,310200010413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",Jul 1 1999,Open,M660,127 EAST 22 STREET,MANHATTAN,NY,10010,STACY PAIGE GOLDSTEIN,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M414,M414,N.Y.C. Museum School,310200010414,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M070,333 WEST 17 STREET,MANHATTAN,NY,10011,Darlene Miller,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M416,M416,Eleanor Roosevelt High School,310200010416,DOE,General Academic,High school,"09,10,11,12","09,10",Jul 1 2002,Open,M855,411 EAST 76 STREET,MANHATTAN,NY,10021,Dimitri Saliani,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M418,M418,Millennium High School,310200010418,DOE,General Academic,High school,"09,10,11,12,SE","09,10",Jul 1 2002,Open,M824,75 BROAD STREET,MANHATTAN,NY,10004,Robert Rhodes,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M419,M419,Landmark High School,310200011419,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Trevor Naidoo,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M420,M420,High School for Health Professions and Human Services,310200011420,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M475,345 EAST 15TH STREET,MANHATTAN,NY,10003,Marta Jimenez,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M422,M422,Quest to Learn,310200011422,DOE,Career Technical,Secondary School,"06,SE",,Jul 1 2009,Open,M047,223 EAST 23 STREET,MANHATTAN,NY,10010,Aaron Schwartz,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M425,M425,Leadership and Public Service High School,310200011425,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M894,90 TRINITY PLACE,MANHATTAN,NY,10006,Lawrence Pendergast,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M429,M429,Legacy School for Integrated Studies,310200011429,DOE,General Academic,High school,"09,10,11,12,SE","06,09,10,11,12",Jun 5 1996,Open,M883,34 WEST 14 STREET,MANHATTAN,NY,10011,Gregory Rodrigues,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M439,M439,Manhattan Village Academy,310200011439,DOE,General Academic,High school,"09,10,11,12,SE","08,09,10,11,12",Jun 5 1996,Open,M873,43 WEST 22 STREET,MANHATTAN,NY,10010,Hector Geager,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M440,M440,Bayard Rustin Educational Complex,310200011440,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1931,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Nancy Amling,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M442,M442,"Ballet Tech, NYC Public School for Dance",310200011442,DOE,General Academic,K-12 all grades,"04,05,06,07,08,11","04,05,06,07,10",Jul 1 2001,Open,M905,890 BROADWAY,MANHATTAN,NY,10003,John Treadwell,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M449,M449,Vanguard High School,310200011449,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10021,Louis Delgado,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M459,M459,Manhattan International High School,310200011459,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10021,Alan Krull,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M460,M460,Washington Irving High School,310200011460,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1913,Open,M460,40 IRVING PLACE,NEW YORK,NY,10003,Bernardo Ascona,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M475,M475,Stuyvesant High School,310200011475,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,M477,345 CHAMBERS STREET,MANHATTAN,NY,10282,Stanley Teitel,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M489,M489,High School of Economics and Finance,310200011489,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M833,100 TRINITY PLACE,MANHATTAN,NY,10006,MICHAEL STANZIONE,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M500,M500,Unity Center for Urban Technologies,310200011500,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M897,121 SIXTH AVENUE,MANHATTAN,NY,10013,FAUSTO DE LA ROSA,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M519,M519,Talent Unlimited High School,310200011519,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jun 5 1996,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10021,Linda Hamil,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M520,M520,Murry Bergtraum High School for Business Careers,310200011520,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1975,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,Barbara A. Esmilla,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M529,M529,Jacqueline Kennedy Onassis High School,310200011529,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun 5 1996,Open,M486,120 WEST 46 STREET,MANHATTAN,NY,10036,Edward DeMeo,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M531,M531,Repertory Company High School for Theatre Arts,310200011531,DOE,General Academic,High school,"09,10,11,12","10,11,12",Jun 5 1996,Open,M896,123 WEST 43 STREET,MANHATTAN,NY,10036,Michael Mehmet Jr.,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M542,M542,Manhattan Bridges High School,310200011542,DOE,General Academic,High school,"09,10,11,12",9,Jul 1 2003,Open,M535,525 WEST 50TH STREET,MANHATTAN,NY,10019,Mirza Sanchez Medina,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M543,M543,New Design High School,310200011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,Scott Conti,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M544,M544,Independence High School,310200011544,DOE,Transfer School,High school,"10,11,12",,Jul 1 2003,Open,M834,850 10TH AVENUE,MANHATTAN,NY,10019,Ron Smolkin,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M545,M545,High School for Dual Language and Asian Studies,310200011545,DOE,General Academic,High school,"09,10,11,12",,Jul 1 2003,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,Li Yan,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M550,M550,Liberty High School Academy for Newcomers,310200011550,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11",Jul 1 1999,Open,M451,250 WEST 18 STREET,MANHATTAN,NY,10011,Melodee Khristan,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M560,M560,High School M560 - City As School,310200011560,DOE,Transfer School,High school,"10,11,12","11,12",Jul 1 1999,Open,M641,250 WEST HOUSTON STREET,MANHATTAN,NY,10014,Antoniette Scarpinato,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M565,M565,Urban Academy Laboratory High School,310200011565,DOE,Transfer School,High school,"10,11,12",10,Jul 1 1999,Open,M480,317 EAST 67 STREET,MANHATTAN,NY,10021,Herb Mack,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M570,M570,Satellite Academy High School,310200011570,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1999,Open,M920,120 WEST 30 STREET,MANHATTAN,NY,10001,STEVEN ZBAIDA,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M575,M575,Manhattan Comprehensive Night and Day High School,310200011575,DOE,Transfer School,High school,"09,10,11,12,SE","10,11,12",Feb 1 1989,Open,M661,240 2 AVENUE,MANHATTAN,NY,10003,MICHAEL TOISE,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M580,M580,Richard R. Green High School of Teaching,310200011580,DOE,General Academic,High school,"09,10,11,12,SE","08,09,10,11,12",Jun 5 1996,Open,M066,421 EAST 88 STREET,MANHATTAN,NY,10128,David Raubvogel,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M586,M586,Harvey Milk High School,310200011586,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jun 30 2003,Open,M807,2-10 ASTOR PLACE,MANHATTAN,NY,10003,ALAN NOLAN,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M600,M600,The High School of Fashion Industries,310200011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1940,Open,M600,225 WEST 24 STREET,MANHATTAN,NY,10011,Hilda Nieto,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M605,M605,Humanities Preparatory Academy,310200011605,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jun 10 1997,Open,M440,351 WEST 18 STREET,MANHATTAN,NY,10011,Julie Conason,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M615,M615,Chelsea Career and Technical Education High School,310200011615,DOE,Career Technical,High school,"09,10,11,12,SE","08,09,10,11,12",Jul 1 1905,Open,M615,131 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,Brian Rosenbloom,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M620,M620,Norman Thomas High School,310200011620,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1975,Open,M620,111 EAST 33 STREET,NEW YORK,NY,10016,Philip Martin,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M625,M625,High School of Graphic Communication Arts,310200011625,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1958,Open,M625,439 WEST 49TH STREET,MANHATTAN,NY,10019,Jerod Resnick,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M630,M630,Art and Design High School,310200011630,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1960,Open,M630,1075 SECOND AVENUE,MANHATTAN,NY,10022,Eric Strauss,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M655,M655,Life Sciences Secondary School,310200011655,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","08,09,10,11,12",Jul 1 1999,Open,M645,320 EAST 96 STREET,MANHATTAN,NY,10128,Genevieve Stanislaus,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M690,M690,School for the Physical City High School,310200011690,DOE,General Academic,Secondary School,"09,10,11,12,SE","06,07,08,09,10,11,12",Jun 5 1996,Open,M883,34 WEST 14 STREET,MANHATTAN,NY,10011,Junior Miller,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
02M896,M896,Greenwich Village,310200010896,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,Jul 1 1999,Open,M003,490 HUDSON STREET,MANHATTAN,NY,10014,Kelly McGuire,2,2,M802,COMMUNITY SCHOOL DISTRICT 02,,,,,,,,,,,,,,,,,,,,,,,,
03M009,M009,P.S. 009 Sarah Anderson,310300010009,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",Jul 1 1965,Open,M009,100 WEST 84 STREET,MANHATTAN,NY,10024,Diane Brady,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M044,M044,J.H.S. M044 William J. O'Shea,310300010044,DOE,General Academic,Junior High-Intermediate-Middle,"07,08,SE","05,06,07,08",Jul 1 1957,Open,M044,100 WEST 77 STREET,MANHATTAN,NY,10024,Liza Ortiz,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M054,M054,J.H.S. 054 Booker T. Washington,310300010054,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1950,Open,M054,103 WEST 107 STREET,MANHATTAN,NY,10025,Elana Elster,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M075,M075,P.S. 075 Emily Dickinson,310300010075,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1950,Open,M075,735 WEST END AVENUE,MANHATTAN,NY,10025,Robert O'Brien,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M076,M076,P.S. 076 A. Philip Randolph,310300010076,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",Jul 1 1965,Open,M076,220 WEST 121 STREET,MANHATTAN,NY,10027,Charles DeBerry,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M084,M084,P.S. 084 Lillian Weber,310300010084,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1962,Open,M084,32 WEST 92 STREET,MANHATTAN,NY,10025,Robin Sundick,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M087,M087,P.S. 087 William Sherman,310300010087,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1955,Open,M087,160 WEST 78 STREET,MANHATTAN,NY,10024,MONICA BERRY,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M145,M145,"P.S. 145, The Bloomingdale School",310300010145,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1961,Open,M145,150 WEST 105 STREET,MANHATTAN,NY,10025,Ivelisse Alvarez,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M149,M149,P.S. 149 Sojourner Truth,310300010149,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07",Dec 4 1990,Open,M207,41 WEST 117 STREET,MANHATTAN,NY,10026,Shaniquia L. Dixon,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M163,M163,P.S. 163 Alfred E. Smith,310300010163,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1958,Open,M163,163 WEST 97 STREET,MANHATTAN,NY,10025,Virginia Pepe,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M165,M165,P.S. 165 Robert E. Simon,310300010165,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,07,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,M165,234 WEST 109 STREET,MANHATTAN,NY,10025,Pedro De La Cruz,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M166,M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,310300010166,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1898,Open,M166,132 WEST 89 STREET,MANHATTAN,NY,10024,Debbie J. Hand,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M180,M180,P.S. 180 Hugo Newman,310300010180,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jul 1 1960,Open,M180,370 WEST 120 STREET,MANHATTAN,NY,10027,Peter McFarlane,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M185,M185,P.S. 185 John M. Langston,310300010185,DOE,General Academic,Early Childhood,"0K,01,02,SE","0K,01,02",Jul 1 1968,Open,M185,20 WEST 112 STREET,MANHATTAN,NY,10026,JANE MURPHY,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M191,M191,P.S. 191 Amsterdam,310300010191,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",Jul 1 1956,Open,M191,210 WEST 61 STREET,MANHATTAN,NY,10023,MARIA VERDESOTO,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M199,M199,P.S. 199 Jessie Isador Straus,310300010199,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1963,Open,M199,270 WEST 70 STREET,MANHATTAN,NY,10023,Katy Rosen,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M208,M208,P.S. 208 Alain L. Locke,310300010208,DOE,General Academic,Elementary,"03,04,05,SE","0K,03,04,05",Jul 1 1968,Open,M208,21 WEST 111 STREET,MANHATTAN,NY,10026,Susan M. Green,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M241,M241,P.S. 241 Family Academy,310300010241,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul 1 1999,Open,M113,240 WEST 113 STREET,MANHATTAN,NY,10026,Diana Diaz,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M242,M242,P.S. M242 - Gwendolyn Powell Brown Computer School,310300010242,DOE,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,02,03,04,05,06",Jun 22 1999,Open,M144,134 WEST 122 STREET,MANHATTAN,NY,10027,DENISE GOMEZ,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M243,M243,M.S. 243 Center School,310300010243,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",Jul 1 1999,Open,M009,100 WEST 84 STREET,MANHATTAN,NY,10024,Elaine Schwartz,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M245,M245,M.S. M245 The Computer School,310300010245,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1999,Open,M044,100 WEST 77 STREET,MANHATTAN,NY,10024,Henry Zymeck,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M246,M246,M.S. M246 Crossroads School,310300010246,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",Jun 22 1999,Open,M165,234 WEST 109 STREET,MANHATTAN,NY,10025,Gary Harris Eisinger,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M247,M247,M.S. M247 Dual Language Middle School,310300010247,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 22 1999,Open,M084,32 WEST 92 STREET,MANHATTAN,NY,10025,Claudia Aguirre,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M250,M250,M.S. 250 West Side Collaborative Middle School,310300010250,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 22 1999,Open,M075,735 WEST END AVENUE,MANHATTAN,NY,10025,Jeanne Rotunda,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M256,M256,M.S. 256 Academic & Athletic Excellence,310300010256,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 28 1999,Open,M118,154 WEST 93 STREET,MANHATTAN,NY,10025,Jeffrey S. Perl,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
03M258,M258,Community Action School - MS 258,310300010258,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 28 1999,Open,M118,154 WEST 93 STREET,MANHATTAN,NY,10025,John Curry,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,,,,,,,,,,,,,,,,,,,,,,,,
