,system_code,location_code,location_name,primary_address_line_1,LONGITUDE,LATITUDE
1965,08X371,X371,Urban Institute of Mathematics,650 HOLLYWOOD AVENUE,-73.818083,40.826794
1966,12X372,X372,Urban Assembly School for Wildlife Conservation,2024 MOHEGAN AVENUE,-73.884192,40.843781
1967,10X374,X374,Knowledge and Power Preparatory Academy Internatio,500 EAST FORDHAM ROAD,-73.888625,40.859466
1968,08X375,X375,The Bronx Mathematics Preparatory School,456 WHITE PLAINS ROAD,-73.85607,40.815043
1969,08X376,X376,Antonia Pantoja Preparatory Academy: A College Boa,1980 LAFAYETTE AVENUE,-73.85593,40.821218
1970,08X377,X377,Bronx Community High School,1980 LAFAYETTE AVENUE,-73.85593,40.821218
1971,84X378,X378,Icahn Charter School 2,1640 BRONXDALE AVE,-73.857989,40.845023
1972,07X379,X379,Jill Chaifetz Transfer High School,778 FOREST AVENUE,-73.905389,40.818703
1973,84X380,X380,Success Academy Charter School - Bronx 3,1000 TELLER AVENUE,-73.914067,40.827438
1974,07X381,X381,Bronx Haven High School,333 EAST 151 STREET,-73.919949,40.818645
1975,10X382,X382,"Elementary School for Math, Science, and Technolog",125 EAST 181 STREET,-73.903139,40.855337
1976,12X383,X383,Emolior Academy,1970 WEST FARMS ROAD,-73.879931,40.839297
1977,12X384,X384,Entrada Academy,977 FOX STREET,-73.894368,40.822056
1978,07X385,X385,Performance School,750 CONCOURSE VILLAGE WEST,-73.922527,40.823014
1979,10X386,X386,School for Environmental Citizenship,125 EAST 181 STREET,-73.903139,40.855337
1980,84X387,X387,Brilla College Prep Charter School,413 EAST 144 STREET,-73.919316,40.812804
1981,12X388,X388,Pan American International High School at Monroe,1300 BOYNTON AVENUE,-73.878191,40.832508
1982,84X389,X389,Bronx Global Learning Institute for Girls Charter,750 CONCOURSE VILLAGE WEST,-73.922527,40.823014
1983,10X390,X390,M.S. 390,1930 ANDREWS AVENUE,-73.913016,40.854335
1984,10X391,X391,The Angelo Patri Middle School,2225 WEBSTER AVENUE,-73.897404,40.854257
1985,08X392,X392,Bronx Delta School,650 HOLLYWOOD AVENUE,-73.818083,40.826794
1986,84X393,X393,University Prep Charter High School,600 SAINT ANN'S AVENUE,-73.912038,40.814857
1987,84X394,X394,Mott Haven Academy Charter School,170 BROWN PLACE,-73.92115,40.806389
1988,84X395,X395,"NYC Charter High School for Architecture, Engineer",838 BROOK AVENUE,-73.910421,40.821682
1989,10X396,X396,P.S. 396,1930 ANDREWS AVENUE,-73.913016,40.854335
1990,10X397,X397,English Language Learners and International Suppor,99 TERRACE VIEW AVENUE,-73.912686,40.877379
1991,84X398,X398,Bronx Community Charter School,3170 WEBSTER AVENUE,-73.875451,40.872455
1992,10X399,X399,M.S. 399,120 EAST 184 STREET,-73.90049,40.859496
1993,12X400,X400,Morris Hs,1110 BOSTON ROAD,-73.9046,40.8275
1994,09X403,X403,Bronx International High School,1110 BOSTON ROAD,-73.90392,40.827455
1995,09X404,X404,School for Excellence,1110 BOSTON ROAD,-73.90392,40.827455
1996,08X405,X405,Herbert H. Lehman High School,3000 EAST TREMONT AVENUE,-73.839583,40.839775
1997,84X407,X407,Bronx Charter School for Children,388 WILLIS AVENUE,-73.919913,40.81264
1998,10X410,X410,William Howard Taft Hs,240 EAST 172 STREET,-73.9109,40.8404
1999,09X412,X412,Bronx High School of Business,240 EAST 172 STREET,-73.911366,40.839307
2000,09X413,X413,Bronx High School for Medical Science,240 EAST 172 STREET,-73.911366,40.839307
2001,09X414,X414,Jonathan Levin High School for Media and Communica,240 EAST 172 STREET,-73.911366,40.839307
2002,11X415,X415,Christopher Columbus High School,925 ASTOR AVENUE,-73.860729,40.860443
2003,11X418,X418,Bronx High School for the Visual Arts,2040 ANTIN PL,-73.864438,40.851577
2004,11X418,X418,Bronx High School for the Visual Arts,2040 ANTIN PL,-73.864438,40.851577
2005,84X419,X419,Bronx Academy of Promise Charter School,1349 INWOOD AVENUE,-73.919597,40.839503
2006,84X422,X422,Icahn Charter School 3,1500 PELHAM PARKWAY SOUTH,-73.843013,40.856531
2007,08X424,X424,The Hunts Point School,730 BRYANT AVENUE,-73.885284,40.815827
2008,11X425,X425,Evander Childs High School,800 EAST GUN HILL ROAD,-73.8619,40.8759
2009,07X427,X427,Community School for Social Justice,350 GERARD AVENUE,-73.92996,40.815712
2010,84X429,X429,Charter High School for Law and Social Justice,1960 UNIVERSITY AVENUE,-73.911708,40.853728
2011,10X430,X430,Walton High School,2780 RESERVOIR AVENUE,-73.8983,40.8703
2012,08X432,X432,Bronx Bridges High School,1980 LAFAYETTE AVENUE,-73.85593,40.821218
2013,10X433,X433,High School for Teaching and the Professions,2780 RESERVOIR AVENUE,-73.897066,40.869061
2014,10X434,X434,Belmont Preparatory High School,500 EAST FORDHAM ROAD,-73.888625,40.859466
2015,10X435,X435,Theodore Roosevelt Hs,500 EAST FORDHAM ROAD,-73.8881,40.86
2016,10X437,X437,Fordham High School for the Arts,500 EAST FORDHAM ROAD,-73.888625,40.859466
2017,10X438,X438,Fordham Leadership Academy,500 EAST FORDHAM ROAD,-73.888625,40.859466
2018,10X439,X439,Bronx High School for Law and Community Service,500 EAST FORDHAM ROAD,-73.888625,40.859466
2019,10X440,X440,DeWitt Clinton High School,100 WEST MOSHOLU PARKWAY SOUTH,-73.889011,40.879958
2020,10X442,X442,"Celia Cruz Bronx High School of Music, The",2780 RESERVOIR AVENUE,-73.897066,40.869061
2021,09X443,X443,The Family School,1116 SHERIDAN AVENUE,-73.917526,40.831873
2022,10X445,X445,The Bronx High School of Science,75 WEST 205 STREET,-73.889011,40.879958
2023,12X446,X446,Arturo A. Schomburg Satellite Academy Bronx,1010 REV. J. A. POLITE AVENUE,-73.898265,40.823124
2024,10X447,X447,Creston Academy,125 EAST 181 STREET,-73.903139,40.855337
2025,08X448,X448,Soundview Academy for Culture and Scholarship,885 BOLTON AVENUE,-73.859998,40.822925
2026,09X449,X449,Grant Avenue Elementary School,250 EAST 164 STREET,-73.917705,40.828009
2027,08X450,X450,Adlai E. Stevenson High School,1980 LAFAYETTE AVENUE,-73.8562,40.8223
2028,08X452,X452,Gotham Collaborative High School,1980 LAFAYETTE AVENUE,-73.85593,40.821218
2029,09X454,X454,Science and Technology Academy: A Mott Hall School,250 EAST 164 STREET,-73.917705,40.828009
2030,11X455,X455,Harry S Truman High School,750 BAYCHESTER AVENUE,-73.831669,40.874035
2031,09X457,X457,Sheridan Academy for Young Leaders,1116 SHERIDAN AVENUE,-73.917526,40.831873
2032,12X458,X458,Samara Community School,1550 VYSE AVENUE,-73.886995,40.834188
2033,10X459,X459,East Fordham Academy for the Arts,120 EAST 184 STREET,-73.90049,40.859496
2034,84X460,X460,Atmosphere Charter School,22 MARBLE HILL AVENUE,-73.910426,40.875161
2035,84X461,X461,Metropolitan Lighthouse Charter School,180 West 165th street,-73.929797,40.834599
2036,11X462,X462,Cornerstone Academy for Social Action Middle Schoo,3441 STEENWICK AVENUE,-73.830616,40.882778
2037,12X463,X463,Urban Scholars Community School,1180 TINTON AVENUE,-73.900121,40.828406
2038,84X464,X464,Success Academy Charter School - Bronx 4 - New Yor,885 BOLTON AVENUE,-73.859998,40.822925
2039,84X465,X465,Boys Preparatory Charter School of New York,192 EAST 151ST STREET,-73.927397,40.820298
2040,08X467,X467,Mott Hall Community School,650 HOLLYWOOD AVENUE,-73.818083,40.826794
2041,11X468,X468,Pelham Academy of Academics and Community Engageme,2441 WALLACE AVENUE,-73.865028,40.862098
2042,75X469,X469,P469X - The Bronx School for Continuous Learners,3177 WEBSTER AVENUE,-73.875375,40.872559
2043,72X470,X470,South Bronx Hs,701 ST ANN'S AVENUE,-73.911,40.8184
2044,84X471,X471,American Dream Charter School,510 EAST 141 STREET,-73.917417,40.809023
2045,84X472,X472,Family Life Academy Charter School III,370 Gerard Avenue,-73.929949,40.816245
2046,07X473,X473,Mott Haven Village Preparatory High School,701 ST. ANNS AVENUE,-73.911633,40.818041
2047,10X475,X475,John F. Kennedy High School,99 TERRACE VIEW AVENUE,-73.912686,40.877379
2048,10X477,X477,Marble Hill High School for International Studies,99 TERRACE VIEW AVENUE,-73.912686,40.877379
2049,12X478,X478,The Cinema School,1551 EAST 172ND STREET,-73.878191,40.832508
2050,12X479,X479,Bronx Career and College Preparatory High School,800 HOME STREET,-73.900593,40.826933
2051,12X480,X480,Bronx Regional High School,1010 REV. J. A. POLITE AVENUE,-73.898265,40.823124
2052,11X481,X481,The STEAM Bridge School,1684 WHITE PLAINS ROAD,-73.865498,40.843531
2053,84X482,X482,Dr. Richard Izquierdo Health and Science Charter S,800 HOME STREET,-73.900593,40.826933
2054,11X483,X483,The Matilda Avenue School,4520 MATILDA AVENUE,-73.854402,40.901436
2055,84X484,X484,Bronx Charter School for Better Learning II,2545 GUNTHER AVENUE,-73.836525,40.863842
2056,84X486,X486,Rosalyn Yalow Charter School,116-118 EAST 169 STREET,-73.91735,40.836679
2057,84X487,X487,Girls Preparatory Charter School of the Bronx,681 KELLY STREET,-73.901599,40.816078
2058,84X488,X488,The Equality Charter School,4140 HUTCHINSON RIVER PKWAY EA,-73.823816,40.864073
2059,84X489,X489,South Bronx Classical Charter School III,3458 Third Avenue,-73.906403,40.829793
2060,84X491,X491,Academic Leadership Charter School,677 EAST 141 STREET,-73.912557,40.807916
2061,84X492,X492,South Bronx Early College Academy Charter School,766 WESTCHESTER AVENUE,-73.904223,40.818069
2062,84X493,X493,Success Academy Charter School - Bronx 1,339 MORRIS AVENUE,-73.925995,40.813681
2063,84X494,X494,Success Academy Charter School - Bronx 2,450 SAINT PAUL'S PLACE,-73.90497,40.835934
2064,07X495,X495,University Heights Secondary School,701 ST. ANNS AVENUE,-73.911633,40.818041
2065,84X496,X496,Icahn Charter School 4,1500 PELHAM PARKWAY SOUTH,-73.843013,40.856531
2066,84X497,X497,Storefront Academy Charter School,609 JACKSON AVENUE,-73.908773,40.814952
2067,11X498,X498,P.S./M.S. 11X498 - Van Nest Academy,1640 BRONXDALE AVE,-73.857989,40.845023
2068,84X499,X499,Kingsbridge Innovative Design Charter School (KIDC,295 WEST  231 STREET,0,0
2069,07X500,X500,Hostos-Lincoln Academy of Science,600 SAINT ANN'S AVENUE,-73.912038,40.814857
2070,09X501,X501,District 9 HS#1,240 EAST 172 STREET,-73.911366,40.839307
2071,09X505,X505,"Bronx School for Law, Government and Justice",244 EAST 163 STREET,-73.919024,40.827461
2072,11X508,X508,Bronxdale High School,925 ASTOR AVENUE,-73.860729,40.860443
2073,11X509,X509,High School of Language and Innovation,925 ASTOR AVENUE,-73.860729,40.860443
2074,12X511,X511,Bronx Envision Academy,1619 BOSTON ROAD,-73.890591,40.836245
2075,11X513,X513,New World High School,921 EAST 228TH STREET,-73.852714,40.888242
2076,11X514,X514,The Bronxwood Preparatory Academy,921 EAST 228TH STREET,-73.852714,40.888242
2077,09X517,X517,Frederick Douglass Academy III Secondary School,3630 THIRD AVENUE,-73.903951,40.833493
2078,08X519,X519,Felisa Rincon de Gautier Institute for Law and Pub,1440 STORY AVENUE,-73.881187,40.820486
2079,07X520,X520,Foreign Language Academy of Global Studies,470 JACKSON AVENUE,-73.909363,40.811051
2080,12X521,X521,The Metropolitan Soundview High School,1300 BOYNTON AVENUE,-73.878191,40.832508
2081,07X522,X522,Bronx Design and Construction Academy,333 EAST 151 STREET,-73.919949,40.818645
2082,10X524,X524,Crotona International High School,2474 CROTONA AVENUE,-73.882487,40.855392
2083,09X525,X525,Bronx Leadership Academy High School,1710 WEBSTER AVENUE,-73.902969,40.84325
2084,07X527,X527,Bronx Leadership Academy II High School,730 CONCOURSE VILLAGE WEST,-73.922366,40.821828
2085,11X529,X529,One World Middle School at Edenwald,3750 BAYCHESTER AVENUE,-73.839682,40.886002
2086,08X530,X530,Longwood Preparatory Academy,965 LONGWOOD AVENUE,-73.897876,40.817741
2087,12X531,X531,Archer Elementary School,1827 ARCHER STREET,-73.866038,40.838151
2088,11X532,X532,Baychester Middle School,3750 BAYCHESTER AVENUE,-73.839682,40.886002
2089,12X536,X536,P.S. 536,1827 ARCHER STREET,-73.866038,40.838151
2090,08X537,X537,Bronx Arena High School,1440 STORY AVENUE,-73.881187,40.820486
2091,84X538,X538,Icahn Charter School 5,1500 PELHAM PARKWAY SOUTH,-73.843013,40.856531
2092,84X539,X539,New Visions Charter High School for Advanced Math,99 TERRACE VIEW AVENUE,-73.912686,40.877379
2093,08X540,X540,School for Community Research and Learning,1980 LAFAYETTE AVENUE,-73.85593,40.821218
2094,11X541,X541,Global Enterprise High School,925 ASTOR AVENUE,-73.860729,40.860443
2095,11X542,X542,Pelham Preparatory Academy,925 ASTOR AVENUE,-73.860729,40.860443
2096,09X543,X543,High School for Violin and Dance,1110 BOSTON ROAD,-73.90392,40.827455
2097,11X544,X544,High School for Contemporary Arts,800 EAST GUN HILL ROAD,-73.861649,40.875172
2098,11X545,X545,Bronx Aerospace High School,800 EAST GUN HILL ROAD,-73.861649,40.875172
2099,10X546,X546,Bronx Theatre High School,99 TERRACE VIEW AVENUE,-73.912686,40.877379
2100,07X547,X547,New Explorers High School,730 CONCOURSE VILLAGE WEST,-73.922366,40.821828
2101,07X548,X548,Careers in Sports High School,730 CONCOURSE VILLAGE WEST,-73.922366,40.821828
2102,10X549,X549,Discovery High School,2780 RESERVOIR AVENUE,-73.897066,40.869061
2103,12X550,X550,High School of World Cultures,1300 BOYNTON AVENUE,-73.878191,40.832508
2104,07X551,X551,The Urban Assembly Bronx Academy of Letters,339 MORRIS AVENUE,-73.925995,40.813681
2105,84X553,X553,New Visions Charter High School for the Humanities,99 TERRACE VIEW AVENUE,-73.912686,40.877379
2106,84X554,X554,New York City Montessori Charter School,423 East 138th Street,-73.921888,40.808703
2107,09X555,X555,Mount Eden Children's Academy,1501 JEROME AVENUE,-73.916084,40.842503
2108,11X556,X556,Bronx Park Middle School,2441 WALLACE AVENUE,-73.865028,40.862098
2109,07X557,X557,Mott Haven Community High School,455 SOUTHERN BLVD,-73.907528,40.810671
2110,08X558,X558,Westchester Square Academy,3000 EAST TREMONT AVENUE,-73.839583,40.839775
2111,08X559,X559,School for Tourism and Hospitality,900 TINTON AVENUE,-73.902892,40.821723
2112,08X560,X560,Bronx Academy High School,1440 STORY AVENUE,-73.881187,40.820486
2113,08X561,X561,Bronx Compass High School,1980 LAFAYETTE AVENUE,-73.85593,40.821218
2114,08X562,X562,Blueprint Middle School,1111 PUGSLEY AVENUE,-73.857882,40.829153
2115,08X563,X563,Collegiate Preparatory Academy At Longwood,965 LONGWOOD AVENUE,-73.897876,40.817741
2116,09X564,X564,Claremont International HS,240 EAST 172 STREET,-73.911366,40.839307
2117,10X565,X565,High School for Energy and Technology,2474 CROTONA AVENUE,-73.882487,40.855392
2118,11X566,X566,Pelham Gardens Middle School,2545 GUNTHER AVENUE,-73.836525,40.863842
2119,11X567,X567,Linden Tree Elementary School,1560 PURDY STREET,-73.853203,40.838759
2120,09X568,X568,Young Women's Leadership School of the Bronx,1865 MORRIS AVENUE,-73.909022,40.848552
2121,08X569,X569,Throggs Neck High School,3000 EAST TREMONT AVENUE,-73.839583,40.839775
2122,09X570,X570,Bronx Middle School Of Academic And Career Technol,1600 WEBSTER AVENUE,-73.904353,40.840536
2123,09X571,X571,The College Avenue Academy,270 EAST 167 STREET,-73.91435,40.832022
2124,10X572,X572,Innovative School Of Excellence At The Angelo Patr,2225 WEBSTER AVENUE,-73.897404,40.854257
2125,09X574,X574,Business Enterprise High School,240 EAST 172 STREET,-73.911366,40.839307
2126,10X575,X575,Norwood Academy Of Communal Excellence At The Isob,149 EAST MOSHOLU PKWY N,-73.881245,40.876819
2127,10X575,X575,Norwood Academy Of Communal Excellence At The Isob,149 EAST MOSHOLU PKWY N,-73.881245,40.876819
2128,07X576,X576,Bronx Institute For Automotive Technology,333 EAST 151 STREET,-73.919949,40.818645
2129,10X577,X577,East Fordham College & Career Preparatory High Sch,500 EAST FORDHAM ROAD,-73.888625,40.859466
2130,11X578,X578,NORTH BRONX ACADEMY,3750 BAYCHESTER AVENUE,-73.839682,40.886002
2131,84X579,X579,Bronx Charter School for Excellence II,1804 HOLLAND AVENUE,-73.864154,40.845897
2132,79X580,X580,Literacy Center - Bronx,1010 REV POLITE AVENUE,0,0
2133,84X581,X581,South Bronx Community Charter School,730 CONCOURSE VILLAGE WEST,-73.922366,40.821828
2134,08X583,X583,P.S. 583,1028 WHITE PLAINS ROAD,-73.859622,40.826949
2135,07X584,X584,I.S. 584,600 SAINT ANN'S AVENUE,-73.912038,40.814857
2136,84X585,X585,Legacy College Preparatory,416 WILLIS AVENUE,-73.919979,40.813077
2137,84X586,X586,Brilla Veritas Charter School,452 COLLEGE AVENUE,-73.921481,40.815311
2138,84X587,X587,NYC Autism Charter School Bronx,1180 TINTON AVENUE,-73.900121,40.828406
2139,84X588,X588,South Bronx Classical Charter School IV,3458 Third Avenue,-73.906403,40.829793
2140,84X589,X589,Bronx Charter School for Excellence 3,3956 CARPENTER AVENUE,-73.862924,40.888351
2141,84X592,X592,Amber Charter School II,3120 Corlear Avenue,-73.907295,40.880738
2142,09X593,X593,South Bronx International Middle School,1000 TELLER AVENUE,-73.914067,40.827438
2143,09X594,X594,M.S. 594,1000 TELLER AVENUE,-73.914067,40.827438
2144,12X595,X595,P.S. 595,700 EAST 179 STREET,-73.889602,40.846205
2145,75X596,X596,P.S. X596,850 BAYCHESTER AVENUE,-73.831669,40.874035
2146,84X597,X597,The Urban Assembly Charter School for Computer Sci,1300 BOYNTON AVENUE,-73.878191,40.832508
2147,84X598,X598,KIPP Freedom Charter School,2246 JEROME AVENUE,-73.903764,40.857932
2148,84X599,X599,Cardinal McCloskey Community Charter School,685 EAST 182 STREET,-73.887345,40.851395
2149,07X600,X600,Alfred E. Smith Career and Technical Education Hig,333 EAST 151 STREET,-73.919949,40.818645
2150,84X606,X606,Emblaze Academy Charter School,1164 Garrison Avenue,-73.88819,40.820102
2151,84X608,X608,Bronx Charter School for Excellence 4,3956 CARPENTER AVENUE,-73.862924,40.888351
2152,84X609,X609,Zeta Charter Schools - New York City 2,222 ALEXANDER AVENUE,-73.924847,40.809462
2153,84X610,X610,Urban Dove Team Charter School II,860 Forest Avenue,-73.905097,40.820858
2154,84X611,X611,AECI II: NYC Charter High School for Computer Engi,423 East 138th Street,-73.921888,40.808703
2155,84X612,X612,Creo College Preparatory Charter School,650 GRAND CONCOURSE,-73.925045,40.820059
2156,84X613,X613,Bold Charter School,1090 Close Avenue,-73.881894,40.825121
2157,84X614,X614,DREAM Mott Haven Charter School,250 EAST 156 STREET,-73.92114,40.822574
2158,84X615,X615,University Prep Charter Middle School,470 JACKSON AVENUE,-73.909363,40.811051
2159,84X616,X616,KIPP Elements Primary Charter School,2246 JEROME AVENUE,-73.903764,40.857932
2160,84X617,X617,KIPP All Charter School,2246 JEROME AVENUE,-73.903764,40.857932
2161,84X619,X619,Bronx Arts and Science Charter School,925 HUTCHINSON RIVER PARKWAY,-73.838299,40.825715
2162,84X620,X620,Bronx Charter School for Excellence 5,1946 BATHGATE AVENUE,-73.89654,40.847487
2163,84X623,X623,Neighborhood Charter School: Bronx,411 WALES AVENUE,-73.909019,40.808963
2164,08X650,X650,Jane Addams High School for Academic Careers,900 TINTON AVENUE,-73.902892,40.821723
2165,07X655,X655,Samuel Gompers Career and Technical Education High,455 SOUTHERN BLVD,-73.907528,40.810671
2166,10X660,X660,Grace Dodge Career and Technical Education High Sc,2474 CROTONA AVENUE,-73.882487,40.855392
2167,07X670,X670,Health Opportunities High School,350 GERARD AVENUE,-73.92996,40.815712
2168,12X680,X680,Bronx Coalition Community High School,1300 BOYNTON AVENUE,-73.878191,40.832508
2169,12X682,X682,Fannie Lou Hamer Freedom High School,1021 JENNINGS STREET,-73.885804,40.831212
2170,12X684,X684,Wings Academy,1122 EAST 180 STREET,-73.875262,40.841376
2171,08X686,X686,New School for Arts and Science,965 LONGWOOD AVENUE,-73.8982,40.8175
2172,12X690,X690,Monroe Academy for Business/Law,1300 BOYNTON AVENUE,-73.878191,40.832508
2173,12X691,X691,Bronx Little School,1827 ARCHER STREET,-73.866038,40.838151
2174,12X692,X692,Monroe Academy for Visual Arts & Design,1300 BOYNTON AVENUE,-73.878191,40.832508
2175,10X696,X696,High School of American Studies at Lehman College,2925 GOULDEN AVENUE,-73.895543,40.874725
2176,10X696,X696,High School of American Studies at Lehman College,2925 GOULDEN AVENUE,-73.895543,40.874725
2177,84X703,X703,Bronx Preparatory Charter School,3872 THIRD AVENUE,-73.900123,40.839072
2178,84X704,X704,KIPP Academy Charter School,250 EAST 156 STREET,-73.92114,40.822574
2179,84X705,X705,Family Life Academy Charter School,14 WEST 170 STREET,-73.918665,40.840262
2180,84X706,X706,Harriet Tubman Charter School,3565 THIRD AVENUE,-73.905771,40.832328
2181,84X717,X717,Icahn Charter School,1506-30 BROOK AVENUE,-73.904703,40.838654
2182,84X718,X718,Bronx Charter School for Better Learning,3740 BAYCHESTER AVENUE,-73.839288,40.884371
